zip,cust_id,place_name,county,city,state,region
17361,109410.0,Shrewsbury,York,Shrewsbury,PA,Northeast
35571,31436.0,Hodges,Franklin,Hodges,AL,South
37356,109411.0,Monteagle,Grundy,Monteagle,TN,South
12542,109412.0,Marlboro,Ulster,Marlboro,NY,Northeast
4240,109413.0,Lewiston,Androscoggin,Lewiston,ME,Northeast
4572,109414.0,Waldoboro,Lincoln,Waldoboro,ME,Northeast
66716,109415.0,Bronson,Bourbon,Bronson,KS,Midwest
72043,109416.0,Diaz,Jackson,Diaz,AR,South
16141,109417.0,New Galilee,Beaver,New Galilee,PA,Northeast
93237,109418.0,Kaweah,Tulare,Kaweah,CA,West
90632,109419.0,La Habra,Orange,La Habra,CA,West
58257,109420.0,Mayville,Traill,Mayville,ND,Midwest
91612,58428.0,North Hollywood,Los Angeles,North Hollywood,CA,West
47949,109421.0,Hillsboro,Fountain,Hillsboro,IN,Midwest
40484,109422.0,Stanford,Lincoln,Stanford,KY,South
30609,109423.0,Athens,Clarke,Athens,GA,South
16502,109424.0,Erie,Erie,Erie,PA,Northeast
16728,109425.0,De Young,Elk,De Young,PA,Northeast
24225,109426.0,Cleveland,Russell,Cleveland,VA,South
13685,109427.0,Sackets Harbor,Jefferson,Sackets Harbor,NY,Northeast
43119,109428.0,Galloway,Franklin,Galloway,OH,Midwest
98416,109429.0,Tacoma,Pierce,Tacoma,WA,West
68761,2221.0,Oakdale,Antelope,Oakdale,NE,Midwest
50661,52924.0,North Washington,Chickasaw,North Washington,IA,Midwest
37348,109430.0,Kelso,Lincoln,Kelso,TN,South
13107,109431.0,Maple View,Oswego,Maple View,NY,Northeast
62746,109432.0,Springfield,Sangamon,Springfield,IL,Midwest
90745,109433.0,Carson,Los Angeles,Carson,CA,West
75801,109434.0,Palestine,Anderson,Palestine,TX,South
15450,109435.0,La Belle,Fayette,La Belle,PA,Northeast
85349,109436.0,San Luis,Yuma,San Luis,AZ,West
37064,109437.0,Franklin,Williamson,Franklin,TN,South
13622,109438.0,Chaumont,Jefferson,Chaumont,NY,Northeast
52651,109439.0,Stockport,Van Buren,Stockport,IA,Midwest
27214,109440.0,Browns Summit,Guilford,Browns Summit,NC,South
36607,109441.0,Mobile,Mobile,Mobile,AL,South
51459,14916.0,Ralston,Carroll,Ralston,IA,Midwest
17260,109442.0,Shirleysburg,Huntingdon,Shirleysburg,PA,Northeast
93464,109443.0,Solvang,Santa Barbara,Solvang,CA,West
23212,109444.0,Richmond,Richmond,Richmond,VA,South
13763,109445.0,Endicott,Broome,Endicott,NY,Northeast
94939,109446.0,Larkspur,Marin,Larkspur,CA,West
16514,109447.0,Erie,Erie,Erie,PA,Northeast
40259,109448.0,Louisville,Jefferson,Louisville,KY,South
10126,109449.0,New York City,New York,New York City,NY,Northeast
74572,109450.0,Tupelo,Coal,Tupelo,OK,South
29220,109451.0,Columbia,Richland,Columbia,SC,South
48075,109452.0,Southfield,Oakland,Southfield,MI,Midwest
8848,109453.0,Milford,Hunterdon,Milford,NJ,Northeast
19942,109454.0,Farmington,Kent,Farmington,DE,South
61257,109455.0,Hillsdale,Rock Island,Hillsdale,IL,Midwest
13813,109456.0,Nineveh,Broome,Nineveh,NY,Northeast
99115,109457.0,Coulee City,Grant,Coulee City,WA,West
39146,109458.0,Pickens,Holmes,Pickens,MS,South
55394,109459.0,Young America,Carver,Young America,MN,Midwest
39738,109460.0,Bigbee Valley,Bigbee Valley,Bigbee Valley,MS,South
31042,109461.0,Irwinton,Wilkinson,Irwinton,GA,South
27923,109462.0,Coinjock,Currituck,Coinjock,NC,South
61062,42283.0,Pearl City,Stephenson,Pearl City,IL,Midwest
18505,109463.0,Scranton,Lackawanna,Scranton,PA,Northeast
37748,38958.0,Harriman,Roane,Harriman,TN,South
22972,16664.0,Somerset,Orange,Somerset,VA,South
37854,109464.0,Rockwood,Roane,Rockwood,TN,South
59027,109465.0,Emigrant,Park,Emigrant,MT,West
21778,8684.0,Rocky Ridge,Frederick,Rocky Ridge,MD,South
92881,109466.0,Corona,Riverside,Corona,CA,West
15146,109467.0,Monroeville,Allegheny,Monroeville,PA,Northeast
32160,109468.0,Lake Geneva,Clay,Lake Geneva,FL,South
70612,109469.0,Lake Charles,Calcasieu,Lake Charles,LA,South
74867,109470.0,Sasakwa,Seminole,Sasakwa,OK,South
40917,109471.0,Bluehole,Bluehole,Bluehole,KY,South
71455,109472.0,Mora,Natchitoches,Mora,LA,South
71640,109473.0,Eudora,Chicot,Eudora,AR,South
43986,109474.0,Jewett,Harrison,Jewett,OH,Midwest
31071,40753.0,Pineview,Wilcox,Pineview,GA,South
67860,7938.0,Lakin,Kearny,Lakin,KS,Midwest
24701,109475.0,Bluefield,Mercer,Bluefield,WV,South
38702,109476.0,Greenville,Washington,Greenville,MS,South
97601,109477.0,Klamath Falls,Klamath,Klamath Falls,OR,West
81244,109478.0,Rockvale,Fremont,Rockvale,CO,West
4971,109479.0,Saint Albans,Somerset,Saint Albans,ME,Northeast
32189,109480.0,Satsuma,Putnam,Satsuma,FL,South
28146,41502.0,Salisbury,Rowan,Salisbury,NC,South
3302,109481.0,Concord,Merrimack,Concord,NH,Northeast
13860,109482.0,West Davenport,Delaware,West Davenport,NY,Northeast
52320,109483.0,Olin,Jones,Olin,IA,Midwest
75972,109484.0,San Augustine,San Augustine,San Augustine,TX,South
68883,109485.0,Wood River,Hall,Wood River,NE,Midwest
62514,109486.0,Boody,Macon,Boody,IL,Midwest
66739,109487.0,Galena,Cherokee,Galena,KS,Midwest
30296,109488.0,Riverdale,Clayton,Riverdale,GA,South
15146,109489.0,Monroeville,Allegheny,Monroeville,PA,Northeast
12073,109490.0,Gallupville,Schoharie,Gallupville,NY,Northeast
67831,109491.0,Ashland,Clark,Ashland,KS,Midwest
62022,109492.0,Dow,Jersey,Dow,IL,Midwest
58036,109493.0,Gardner,Cass,Gardner,ND,Midwest
33429,109494.0,Boca Raton,Palm Beach,Boca Raton,FL,South
4109,109495.0,Portland,Cumberland,Portland,ME,Northeast
79842,109496.0,Marathon,Brewster,Marathon,TX,South
68642,109497.0,Humphrey,Platte,Humphrey,NE,Midwest
51363,109498.0,Superior,Dickinson,Superior,IA,Midwest
37336,109499.0,Georgetown,Meigs,Georgetown,TN,South
15234,109500.0,Pittsburgh,Allegheny,Pittsburgh,PA,Northeast
29601,109501.0,Greenville,Greenville,Greenville,SC,South
42259,109502.0,Mammoth Cave,Edmonson,Mammoth Cave,KY,South
72005,109503.0,Amagon,Jackson,Amagon,AR,South
43927,109504.0,Fairpoint,Belmont,Fairpoint,OH,Midwest
47361,109505.0,Mount Summit,Henry,Mount Summit,IN,Midwest
25853,109506.0,Helen,Raleigh,Helen,WV,South
57037,109507.0,Irene,Clay,Irene,SD,Midwest
12918,109508.0,Cadyville,Clinton,Cadyville,NY,Northeast
59834,109509.0,Frenchtown,Missoula,Frenchtown,MT,West
98329,109510.0,Gig Harbor,Pierce,Gig Harbor,WA,West
8833,109511.0,Lebanon,Hunterdon,Lebanon,NJ,Northeast
7045,109512.0,Montville,Morris,Montville,NJ,Northeast
92211,109513.0,Palm Desert,Riverside,Palm Desert,CA,West
43953,109514.0,Steubenville,Jefferson,Steubenville,OH,Midwest
28628,109515.0,Glen Alpine,Burke,Glen Alpine,NC,South
51107,109516.0,Sioux City,Sioux City,Sioux City,IA,Midwest
62349,109517.0,Loraine,Adams,Loraine,IL,Midwest
62821,109518.0,Carmi,White,Carmi,IL,Midwest
14264,109519.0,Buffalo,Erie,Buffalo,NY,Northeast
35036,109520.0,Brookside,Jefferson,Brookside,AL,South
85131,109521.0,Eloy,Pinal,Eloy,AZ,West
8825,109522.0,Frenchtown,Hunterdon,Frenchtown,NJ,Northeast
54234,11181.0,Sister Bay,Door,Sister Bay,WI,Midwest
23520,109523.0,Norfolk,Norfolk (city),Norfolk,VA,South
61076,109524.0,Scioto Mills,Stephenson,Scioto Mills,IL,Midwest
15270,109525.0,Pittsburgh,Allegheny,Pittsburgh,PA,Northeast
73003,109526.0,Edmond,Oklahoma,Edmond,OK,South
67482,109527.0,Talmage,Dickinson,Talmage,KS,Midwest
52358,109528.0,West Branch,Cedar,West Branch,IA,Midwest
34453,49513.0,Inverness,Citrus,Inverness,FL,South
63881,109529.0,Wolf Island,Mississippi,Wolf Island,MO,Midwest
99335,109530.0,Kahlotus,Franklin,Kahlotus,WA,West
92127,109531.0,San Diego,San Diego,San Diego,CA,West
48846,109532.0,Ionia,Ionia,Ionia,MI,Midwest
24554,15907.0,Gladys,Campbell,Gladys,VA,South
96863,109533.0,M C B H Kaneohe Bay,Honolulu,M C B H Kaneohe Bay,HI,West
33972,109534.0,Lehigh Acres,Lee,Lehigh Acres,FL,South
47326,109535.0,Bryant,Jay,Bryant,IN,Midwest
33482,38514.0,Delray Beach,Palm Beach,Delray Beach,FL,South
21234,109536.0,Parkville,Baltimore,Parkville,MD,South
74571,109537.0,Talihina,Le Flore,Talihina,OK,South
59447,109538.0,Geyser,Judith Basin,Geyser,MT,West
27825,109539.0,Everetts,Martin,Everetts,NC,South
67410,30542.0,Abilene,Dickinson,Abilene,KS,Midwest
53556,109540.0,Lone Rock,Richland,Lone Rock,WI,Midwest
7194,109541.0,Newark,Essex,Newark,NJ,Northeast
81253,109542.0,Wetmore,Custer,Wetmore,CO,West
37052,109543.0,Cunningham,Montgomery,Cunningham,TN,South
71452,109544.0,Melrose,Natchitoches,Melrose,LA,South
10547,109545.0,Mohegan Lake,Westchester,Mohegan Lake,NY,Northeast
33570,109546.0,Ruskin,Hillsborough,Ruskin,FL,South
19535,109547.0,Limekiln,Berks,Limekiln,PA,Northeast
19706,109548.0,Delaware City,New Castle,Delaware City,DE,South
31758,109549.0,Thomasville,Thomas,Thomasville,GA,South
62692,109550.0,Waverly,Morgan,Waverly,IL,Midwest
29168,109551.0,Wedgefield,Sumter,Wedgefield,SC,South
54439,109552.0,Hannibal,Taylor,Hannibal,WI,Midwest
49305,109553.0,Barryton,Mecosta,Barryton,MI,Midwest
56098,109554.0,Winnebago,Faribault,Winnebago,MN,Midwest
54601,109555.0,La Crosse,La Crosse,La Crosse,WI,Midwest
77031,109556.0,Houston,Harris,Houston,TX,South
62205,109557.0,East Saint Louis,St. Clair,East Saint Louis,IL,Midwest
19175,109558.0,Philadelphia,Philadelphia,Philadelphia,PA,Northeast
14004,109559.0,Alden,Erie,Alden,NY,Northeast
8611,109560.0,Trenton,Mercer,Trenton,NJ,Northeast
96141,109561.0,Homewood,Placer,Homewood,CA,West
71660,109562.0,New Edinburg,Cleveland,New Edinburg,AR,South
31740,109563.0,Cuthbert,Randolph,Cuthbert,GA,South
78001,109564.0,Artesia Wells,La Salle,Artesia Wells,TX,South
95337,109565.0,Manteca,San Joaquin,Manteca,CA,West
78635,109566.0,Hye,Blanco,Hye,TX,South
75243,109567.0,Dallas,Dallas,Dallas,TX,South
65701,109568.0,Mc Clurg,Taney,Mc Clurg,MO,Midwest
33862,109569.0,Lake Placid,Highlands,Lake Placid,FL,South
77379,109570.0,Spring,Harris,Spring,TX,South
35950,109571.0,Albertville,Marshall,Albertville,AL,South
58542,109572.0,Hague,Emmons,Hague,ND,Midwest
46950,109573.0,Lucerne,Cass,Lucerne,IN,Midwest
5351,109574.0,South Newfane,Windham,South Newfane,VT,Northeast
59316,109575.0,Boyes,Carter,Boyes,MT,West
17552,109576.0,Mount Joy,Lancaster,Mount Joy,PA,Northeast
92557,109577.0,Moreno Valley,Riverside,Moreno Valley,CA,West
32889,109578.0,Orlando,Orange,Orlando,FL,South
15360,109579.0,Scenery Hill,Washington,Scenery Hill,PA,Northeast
75165,109580.0,Waxahachie,Ellis,Waxahachie,TX,South
6906,109581.0,Stamford,Fairfield,Stamford,CT,Northeast
2833,109582.0,Hopkinton,Washington,Hopkinton,RI,Northeast
10650,109583.0,White Plains,Westchester,White Plains,NY,Northeast
42440,109584.0,Mortons Gap,Hopkins,Mortons Gap,KY,South
64172,109585.0,Kansas City,Jackson,Kansas City,MO,Midwest
67657,109586.0,Palco,Rooks,Palco,KS,Midwest
85013,109587.0,Phoenix,Maricopa,Phoenix,AZ,West
34433,109588.0,Dunnellon,Citrus,Dunnellon,FL,South
77206,109589.0,Houston,Harris,Houston,TX,South
24076,109590.0,Claudville,Patrick,Claudville,VA,South
17555,109591.0,Narvon,Lancaster,Narvon,PA,Northeast
1462,109592.0,Lunenburg,Worcester,Lunenburg,MA,Northeast
70718,19560.0,Brittany,Ascension,Brittany,LA,South
70524,109593.0,Chataignier,Evangeline,Chataignier,LA,South
66743,109594.0,Girard,Crawford,Girard,KS,Midwest
83350,109595.0,Rupert,Minidoka,Rupert,ID,West
14140,109596.0,Spring Brook,Erie,Spring Brook,NY,Northeast
68524,9430.0,Lincoln,Lancaster,Lincoln,NE,Midwest
98366,109597.0,Port Orchard,Kitsap,Port Orchard,WA,West
91333,47314.0,Pacoima,Los Angeles,Pacoima,CA,West
43951,109598.0,Lafferty,Belmont,Lafferty,OH,Midwest
14639,109599.0,Rochester,Monroe,Rochester,NY,Northeast
63336,109600.0,Clarksville,Pike,Clarksville,MO,Midwest
72104,53403.0,Malvern,Hot Spring,Malvern,AR,South
35749,109601.0,Harvest,Madison,Harvest,AL,South
67009,44540.0,Attica,Harper,Attica,KS,Midwest
47141,57884.0,Marysville,Clark,Marysville,IN,Midwest
11053,109602.0,Port Washington,Nassau,Port Washington,NY,Northeast
36575,109603.0,Semmes,Mobile,Semmes,AL,South
83620,109604.0,Fruitvale,Adams,Fruitvale,ID,West
89146,109605.0,Las Vegas,Clark,Las Vegas,NV,West
44848,109606.0,Nankin,Ashland,Nankin,OH,Midwest
11778,42770.0,Rocky Point,Suffolk,Rocky Point,NY,Northeast
27322,109607.0,Reidsville,Rockingham,Reidsville,NC,South
19714,109608.0,Newark,New Castle,Newark,DE,South
84734,109609.0,Hanksville,Wayne,Hanksville,UT,West
63023,109610.0,Dittmer,Jefferson,Dittmer,MO,Midwest
67490,109611.0,Wilson,Ellsworth,Wilson,KS,Midwest
34228,109612.0,Longboat Key,Manatee,Longboat Key,FL,South
78411,109613.0,Corpus Christi,Nueces,Corpus Christi,TX,South
48737,9981.0,Glennie,Alcona,Glennie,MI,Midwest
4972,109614.0,Sandy Point,Waldo,Sandy Point,ME,Northeast
82332,109615.0,Savery,Carbon,Savery,WY,West
33544,109616.0,Zephyrhills,Pasco,Zephyrhills,FL,South
2113,47387.0,Boston,Suffolk,Boston,MA,Northeast
50107,109617.0,Grand Junction,Greene,Grand Junction,IA,Midwest
21106,109618.0,Mayo,Anne Arundel,Mayo,MD,South
14477,109619.0,Kent,Orleans,Kent,NY,Northeast
37070,109620.0,Goodlettsville,Davidson,Goodlettsville,TN,South
3061,109621.0,Nashua,Hillsborough,Nashua,NH,Northeast
98012,109622.0,Bothell,Snohomish,Bothell,WA,West
19095,109623.0,Wyncote,Montgomery,Wyncote,PA,Northeast
93239,109624.0,Kettleman City,Kings,Kettleman City,CA,West
58202,109625.0,Grand Forks,Grand Forks,Grand Forks,ND,Midwest
67068,28601.0,Kingman,Kingman,Kingman,KS,Midwest
75636,15750.0,Cason,Morris,Cason,TX,South
47123,109626.0,Grantsburg,Crawford,Grantsburg,IN,Midwest
69354,109627.0,Marsland,Dawes,Marsland,NE,Midwest
3873,109628.0,Sandown,Rockingham,Sandown,NH,Northeast
85026,109629.0,Phoenix,Maricopa,Phoenix,AZ,West
59078,109630.0,Shawmut,Wheatland,Shawmut,MT,West
24536,109631.0,Coleman Falls,Bedford,Coleman Falls,VA,South
16509,109632.0,Erie,Erie,Erie,PA,Northeast
41838,22726.0,Millstone,Letcher,Millstone,KY,South
29208,109633.0,Columbia,Richland,Columbia,SC,South
42123,109634.0,Austin,Barren,Austin,KY,South
75143,109635.0,Kemp,Henderson,Kemp,TX,South
75134,109636.0,Lancaster,Dallas,Lancaster,TX,South
22215,109637.0,Arlington,Arlington,Arlington,VA,South
81014,57908.0,Pueblo,Pueblo,Pueblo,CO,West
49635,109638.0,Frankfort,Benzie,Frankfort,MI,Midwest
35756,109639.0,Madison,Madison,Madison,AL,South
48085,109640.0,Troy,Oakland,Troy,MI,Midwest
36767,32564.0,Orrville,Dallas,Orrville,AL,South
75667,109641.0,Laneville,Rusk,Laneville,TX,South
55730,109642.0,Grand Rapids,Itasca,Grand Rapids,MN,Midwest
28035,109643.0,Davidson,Davidson,Davidson,NC,South
15563,109644.0,Stoystown,Somerset,Stoystown,PA,Northeast
39080,109645.0,Harperville,Scott,Harperville,MS,South
55316,109646.0,Champlin,Hennepin,Champlin,MN,Midwest
2110,109647.0,Boston,Suffolk,Boston,MA,Northeast
75936,109648.0,Chester,Tyler,Chester,TX,South
24209,12929.0,Bristol,Bristol (city),Bristol,VA,South
68409,109649.0,Murray,Cass,Murray,NE,Midwest
67870,109650.0,Satanta,Haskell,Satanta,KS,Midwest
35460,109651.0,Epes,Sumter,Epes,AL,South
74750,109652.0,Millerton,McCurtain,Millerton,OK,South
58061,109653.0,Mooreton,Richland,Mooreton,ND,Midwest
43080,109654.0,Utica,Licking,Utica,OH,Midwest
33031,109655.0,Homestead,Miami-Dade,Homestead,FL,South
64671,109656.0,Polo,Caldwell,Polo,MO,Midwest
23876,109657.0,Rawlings,Brunswick,Rawlings,VA,South
99649,109658.0,Pilot Point,Lake and Peninsula,Pilot Point,AK,West
93285,109659.0,Wofford Heights,Kern,Wofford Heights,CA,West
74935,109660.0,Fanshawe,Le Flore,Fanshawe,OK,South
98575,109661.0,Quinault,Grays Harbor,Quinault,WA,West
44044,109662.0,Grafton,Lorain,Grafton,OH,Midwest
13024,54150.0,Auburn,Cayuga,Auburn,NY,Northeast
65735,109663.0,Quincy,Hickory,Quincy,MO,Midwest
41512,109664.0,Ashcamp,Pike,Ashcamp,KY,South
32931,109665.0,Cocoa Beach,Brevard,Cocoa Beach,FL,South
6417,109666.0,Deep River,Middlesex,Deep River,CT,Northeast
44255,109667.0,Mantua,Portage,Mantua,OH,Midwest
15929,109668.0,Dilltown,Indiana,Dilltown,PA,Northeast
26407,109669.0,Mountain,Ritchie,Mountain,WV,South
43932,109670.0,Irondale,Jefferson,Irondale,OH,Midwest
18431,109671.0,Honesdale,Wayne,Honesdale,PA,Northeast
19475,109672.0,Spring City,Chester,Spring City,PA,Northeast
31419,109673.0,Savannah,Chatham,Savannah,GA,South
48758,109674.0,Richville,Tuscola,Richville,MI,Midwest
3755,109675.0,Hanover,Grafton,Hanover,NH,Northeast
4854,109676.0,Owls Head,Knox,Owls Head,ME,Northeast
30284,18225.0,Sunny Side,Spalding,Sunny Side,GA,South
32901,109677.0,Melbourne,Brevard,Melbourne,FL,South
34947,109678.0,Fort Pierce,St. Lucie,Fort Pierce,FL,South
46072,109679.0,Tipton,Tipton,Tipton,IN,Midwest
46744,109680.0,Helmer,Helmer,Helmer,IN,Midwest
36858,109681.0,Hatchechubbee,Russell,Hatchechubbee,AL,South
37316,109682.0,Conasauga,Polk,Conasauga,TN,South
20528,109683.0,Washington,Washington,Washington,DC,South
28634,32256.0,Harmony,Iredell,Harmony,NC,South
48220,109684.0,Ferndale,Oakland,Ferndale,MI,Midwest
73177,109685.0,Oklahoma City,Oklahoma,Oklahoma City,OK,South
7544,26178.0,Paterson,Passaic,Paterson,NJ,Northeast
22161,109686.0,Springfield,Fairfax,Springfield,VA,South
14809,109687.0,Avoca,Steuben,Avoca,NY,Northeast
34278,109688.0,Sarasota,Sarasota,Sarasota,FL,South
5768,109689.0,Rupert,Bennington,Rupert,VT,Northeast
68946,109690.0,Hendley,Furnas,Hendley,NE,Midwest
46166,109691.0,Paragon,Morgan,Paragon,IN,Midwest
53004,109692.0,Belgium,Ozaukee,Belgium,WI,Midwest
7005,109693.0,Boonton,Morris,Boonton,NJ,Northeast
4461,109694.0,Milford,Penobscot,Milford,ME,Northeast
63770,109695.0,Old Appleton,Cape Girardeau,Old Appleton,MO,Midwest
79938,109696.0,El Paso,El Paso,El Paso,TX,South
83705,109697.0,Boise,Ada,Boise,ID,West
52350,109698.0,Viola,Linn,Viola,IA,Midwest
39283,109699.0,Jackson,Hinds,Jackson,MS,South
23069,109700.0,Hanover,Hanover,Hanover,VA,South
74345,109701.0,Grove,Delaware,Grove,OK,South
84325,109702.0,Mendon,Cache,Mendon,UT,West
60053,109703.0,Morton Grove,Cook,Morton Grove,IL,Midwest
95340,109704.0,Merced,Merced,Merced,CA,West
33769,109705.0,Clearwater,Pinellas,Clearwater,FL,South
87573,109706.0,Tererro,San Miguel,Tererro,NM,West
49696,109707.0,Traverse City,Grand Traverse,Traverse City,MI,Midwest
52338,109708.0,Swisher,Johnson,Swisher,IA,Midwest
40380,109709.0,Stanton,Powell,Stanton,KY,South
71294,109710.0,West Monroe,Ouachita,West Monroe,LA,South
62449,51792.0,Oblong,Crawford,Oblong,IL,Midwest
50247,109711.0,State Center,Marshall,State Center,IA,Midwest
71859,109712.0,Saratoga,Howard,Saratoga,AR,South
4607,109713.0,Gouldsboro,Hancock,Gouldsboro,ME,Northeast
75957,109714.0,Magnolia Springs,Magnolia Springs,Magnolia Springs,TX,South
33405,109715.0,West Palm Beach,Palm Beach,West Palm Beach,FL,South
53521,109716.0,Brooklyn,Green,Brooklyn,WI,Midwest
50640,109717.0,Hansell,Hansell,Hansell,IA,Midwest
64050,109718.0,Independence,Jackson,Independence,MO,Midwest
90309,109719.0,Inglewood,Los Angeles,Inglewood,CA,West
75090,38131.0,Sherman,Grayson,Sherman,TX,South
24091,109720.0,Floyd,Floyd,Floyd,VA,South
45329,109721.0,Gordon,Darke,Gordon,OH,Midwest
27809,109722.0,Battleboro,Edgecombe,Battleboro,NC,South
39776,109723.0,Woodland,Chickasaw,Woodland,MS,South
28406,109724.0,Wilmington,New Hanover,Wilmington,NC,South
62289,109725.0,Summerfield,St. Clair,Summerfield,IL,Midwest
93225,23638.0,Frazier Park,Kern,Frazier Park,CA,West
67758,109726.0,Sharon Springs,Wallace,Sharon Springs,KS,Midwest
29650,109727.0,Greer,Greenville,Greer,SC,South
59073,10500.0,Roundup,Musselshell,Roundup,MT,West
44112,109728.0,Cleveland,Cuyahoga,Cleveland,OH,Midwest
57053,21798.0,Parker,Turner,Parker,SD,Midwest
17214,109729.0,Blue Ridge Summit,Franklin,Blue Ridge Summit,PA,Northeast
35501,109730.0,Jasper,Walker,Jasper,AL,South
26047,109731.0,New Cumberland,Hancock,New Cumberland,WV,South
72554,109732.0,Mammoth Spring,Fulton,Mammoth Spring,AR,South
30093,109733.0,Norcross,Gwinnett,Norcross,GA,South
84701,109734.0,Richfield,Sevier,Richfield,UT,West
95158,52125.0,San Jose,Santa Clara,San Jose,CA,West
23443,109735.0,Townsend,Northampton,Townsend,VA,South
42350,109736.0,Island,McLean,Island,KY,South
62065,109737.0,Michael,Calhoun,Michael,IL,Midwest
12801,109738.0,Glens Falls,Warren,Glens Falls,NY,Northeast
38870,109739.0,Smithville,Monroe,Smithville,MS,South
99733,109740.0,Circle,Yukon-Koyukuk (CA),Circle,AK,West
2115,109741.0,Boston,Suffolk,Boston,MA,Northeast
20788,109742.0,Hyattsville,Prince George's,Hyattsville,MD,South
34777,35386.0,Winter Garden,Orange,Winter Garden,FL,South
23486,109743.0,Willis Wharf,Northampton,Willis Wharf,VA,South
22225,109744.0,Arlington,Arlington,Arlington,VA,South
45695,109745.0,Wilkesville,Vinton,Wilkesville,OH,Midwest
50065,109746.0,Davis City,Decatur,Davis City,IA,Midwest
37721,109747.0,Corryton,Knox,Corryton,TN,South
7405,109748.0,Butler,Morris,Butler,NJ,Northeast
32116,109749.0,Daytona Beach,Volusia,Daytona Beach,FL,South
68732,109750.0,Dixon,Dixon,Dixon,NE,Midwest
55330,6157.0,Elk River,Sherburne,Elk River,MN,Midwest
79227,109751.0,Crowell,Foard,Crowell,TX,South
78146,109752.0,Pettus,Bee,Pettus,TX,South
16504,109753.0,Erie,Erie,Erie,PA,Northeast
33307,32707.0,Fort Lauderdale,Broward,Fort Lauderdale,FL,South
62280,109754.0,Rockwood,Randolph,Rockwood,IL,Midwest
71748,109755.0,Ivan,Dallas,Ivan,AR,South
96133,109756.0,Topaz,Mono,Topaz,CA,West
73147,109757.0,Oklahoma City,Oklahoma,Oklahoma City,OK,South
44705,109758.0,Canton,Stark,Canton,OH,Midwest
54760,109759.0,Pigeon Falls,Trempealeau,Pigeon Falls,WI,Midwest
28123,109760.0,Mount Mourne,Iredell,Mount Mourne,NC,South
23269,109761.0,Richmond,Richmond (city),Richmond,VA,South
49617,109762.0,Beulah,Benzie,Beulah,MI,Midwest
99003,109763.0,Chattaroy,Spokane,Chattaroy,WA,West
71748,109764.0,Ivan,Dallas,Ivan,AR,South
82212,109765.0,Fort Laramie,Goshen,Fort Laramie,WY,West
44485,109766.0,Warren,Trumbull,Warren,OH,Midwest
96782,109767.0,Pearl City,Honolulu,Pearl City,HI,West
59748,109768.0,Ramsay,Silver Bow,Ramsay,MT,West
22987,109769.0,White Hall,Albemarle,White Hall,VA,South
16868,109770.0,Pine Grove Mills,Centre,Pine Grove Mills,PA,Northeast
64784,109771.0,Sheldon,Vernon,Sheldon,MO,Midwest
40806,109772.0,Baxter,Harlan,Baxter,KY,South
15232,109773.0,Pittsburgh,Allegheny,Pittsburgh,PA,Northeast
71475,109774.0,Slagle,Vernon,Slagle,LA,South
54904,109775.0,Oshkosh,Winnebago,Oshkosh,WI,Midwest
87328,109776.0,Navajo,McKinley,Navajo,NM,West
50362,10270.0,Des Moines,Polk,Des Moines,IA,Midwest
63648,109777.0,Irondale,Washington,Irondale,MO,Midwest
56632,109778.0,Boy River,Boy River,Boy River,MN,Midwest
32206,109779.0,Jacksonville,Duval,Jacksonville,FL,South
4024,109780.0,East Baldwin,Cumberland,East Baldwin,ME,Northeast
15333,109781.0,Fredericktown,Washington,Fredericktown,PA,Northeast
33239,109782.0,Miami Beach,Miami-Dade,Miami Beach,FL,South
88435,109783.0,Santa Rosa,Guadalupe,Santa Rosa,NM,West
12770,109784.0,Pond Eddy,Sullivan,Pond Eddy,NY,Northeast
12585,109785.0,Verbank,Dutchess,Verbank,NY,Northeast
83873,109786.0,Wallace,Shoshone,Wallace,ID,West
45418,109787.0,Dayton,Montgomery,Dayton,OH,Midwest
58560,109788.0,Moffit,Burleigh,Moffit,ND,Midwest
37847,109789.0,Pioneer,Campbell,Pioneer,TN,South
29414,109790.0,Charleston,Charleston,Charleston,SC,South
46816,109791.0,Fort Wayne,Allen,Fort Wayne,IN,Midwest
30229,109792.0,Haralson,Coweta,Haralson,GA,South
6461,109793.0,Milford,Milford,Milford,CT,Northeast
99632,109794.0,Mountain Village,Wade Hampton (CA),Mountain Village,AK,West
60540,109795.0,Naperville,DuPage,Naperville,IL,Midwest
23154,13696.0,Schley,Gloucester,Schley,VA,South
20135,109796.0,Bluemont,Loudoun,Bluemont,VA,South
41232,109797.0,Lowmansville,Lawrence,Lowmansville,KY,South
59807,109798.0,Missoula,Missoula,Missoula,MT,West
78691,47996.0,Pflugerville,Travis,Pflugerville,TX,South
83243,109799.0,Holbrook,Oneida,Holbrook,ID,West
49461,109800.0,Whitehall,Muskegon,Whitehall,MI,Midwest
6501,109801.0,New Haven,New Haven,New Haven,CT,Northeast
4084,109802.0,Standish,Cumberland,Standish,ME,Northeast
33964,109803.0,Naples,Naples,Naples,FL,South
76305,109804.0,Wichita Falls,Wichita,Wichita Falls,TX,South
74747,109805.0,Kemp,Bryan,Kemp,OK,South
35464,109806.0,Gainesville,Sumter,Gainesville,AL,South
53726,109807.0,Madison,Dane,Madison,WI,Midwest
74563,109808.0,Red Oak,Latimer,Red Oak,OK,South
61106,109809.0,Rockford,Winnebago,Rockford,IL,Midwest
32818,27351.0,Orlando,Orange,Orlando,FL,South
